stage,contract,side,energy_mwh,price_eur_mwh,cashflow_eur,area,date
IDA3,15:15-15:30,charge,0.0,110.74,-0.0,BE,2026-03-20
IDA3,16:00-16:15,charge,0.0,106.12,-0.0,BE,2026-03-20
IDA3,16:45-17:00,discharge,0.25,158.92,39.73,BE,2026-03-20
IDA3,17:30-17:45,discharge,0.25,173.54,43.385,BE,2026-03-20
IDA3,17:45-18:00,discharge,0.25,192.44,48.11,BE,2026-03-20
IDA3,18:00-18:15,discharge,0.19868329805051374,160.19,31.827077514711796,BE,2026-03-20
IDA3,18:15-18:30,discharge,0.0,170.96,0.0,BE,2026-03-20
IDA3,18:45-19:00,discharge,0.0,192.87,0.0,BE,2026-03-20
IDA3,19:00-19:15,discharge,0.0,192.03,0.0,BE,2026-03-20
IDA3,19:15-19:30,discharge,0.0,168.04,0.0,BE,2026-03-20
IDA3,19:30-19:45,discharge,0.0,167.32,0.0,BE,2026-03-20
IDA3,19:45-20:00,discharge,0.0,162.33,0.0,BE,2026-03-20
IDA3,20:15-20:30,discharge,0.0,163.06,0.0,BE,2026-03-20
IDA3,20:30-20:45,discharge,0.0,163.65,0.0,BE,2026-03-20
IDA3,21:00-21:15,discharge,0.0,161.32,0.0,BE,2026-03-20
IDA3,21:15-21:30,discharge,0.0,158.69,0.0,BE,2026-03-20
IDA3,22:00-22:15,discharge,0.0,160.44,0.0,BE,2026-03-20
VWAP,02:30-02:45,charge,0.23717082451262844,122.59,-30.6475,BE,2026-03-20
VWAP,03:00-03:15,charge,0.23717082451262844,121.65,-30.4125,BE,2026-03-20
VWAP,03:15-03:30,charge,0.23717082451262844,121.04,-30.26,BE,2026-03-20
VWAP,05:45-06:00,discharge,0.25,157.82,39.455,BE,2026-03-20
VWAP,06:15-06:30,discharge,0.25,158.52,39.63,BE,2026-03-20
VWAP,06:30-06:45,discharge,0.17499999999999988,171.47,30.007249999999978,BE,2026-03-20
VWAP,06:45-07:00,discharge,0.0,179.87,0.0,BE,2026-03-20
VWAP,07:00-07:15,discharge,0.0,191.21,0.0,BE,2026-03-20
VWAP,07:15-07:30,discharge,0.0,175.25,0.0,BE,2026-03-20
VWAP,07:30-07:45,discharge,0.0,163.91,0.0,BE,2026-03-20
VWAP,08:00-08:15,discharge,0.0,172.69,0.0,BE,2026-03-20
VWAP,08:15-08:30,discharge,0.0,156.59,0.0,BE,2026-03-20
VWAP,09:30-09:45,charge,0.23717082451262844,110.5,-27.625,BE,2026-03-20
VWAP,09:45-10:00,charge,0.23717082451262844,100.31,-25.0775,BE,2026-03-20
VWAP,10:00-10:15,charge,0.23717082451262844,106.99,-26.7475,BE,2026-03-20
VWAP,10:15-10:30,charge,0.23717082451262844,99.22,-24.805,BE,2026-03-20
VWAP,10:30-10:45,charge,0.05131670194948623,84.32,-4.561084101799251,BE,2026-03-20
VWAP,10:45-11:00,charge,0.0,76.6,-0.0,BE,2026-03-20
VWAP,11:00-11:15,charge,0.0,86.73,-0.0,BE,2026-03-20
VWAP,11:15-11:30,charge,0.0,76.83,-0.0,BE,2026-03-20
VWAP,11:30-11:45,charge,0.0,71.21,-0.0,BE,2026-03-20
VWAP,11:45-12:00,charge,0.0,66.48,-0.0,BE,2026-03-20
VWAP,12:00-12:15,charge,0.0,73.1,-0.0,BE,2026-03-20
VWAP,12:15-12:30,charge,0.0,66.1,-0.0,BE,2026-03-20
VWAP,12:30-12:45,charge,0.0,65.84,-0.0,BE,2026-03-20
VWAP,12:45-13:00,charge,0.0,63.05,-0.0,BE,2026-03-20
VWAP,13:00-13:15,charge,0.0,61.47,-0.0,BE,2026-03-20
VWAP,13:15-13:30,charge,0.0,60.66,-0.0,BE,2026-03-20
VWAP,13:30-13:45,charge,0.0,69.13,-0.0,BE,2026-03-20
VWAP,13:45-14:00,charge,0.0,68.76,-0.0,BE,2026-03-20
VWAP,14:00-14:15,charge,0.0,62.52,-0.0,BE,2026-03-20
VWAP,14:15-14:30,charge,0.0,73.72,-0.0,BE,2026-03-20
VWAP,14:30-14:45,charge,0.0,87.39,-0.0,BE,2026-03-20
VWAP,14:45-15:00,charge,0.0,102.82,-0.0,BE,2026-03-20
VWAP,15:00-15:15,charge,0.0,94.83,-0.0,BE,2026-03-20
VWAP,15:15-15:30,charge,0.0,107.51,-0.0,BE,2026-03-20
VWAP,15:30-15:45,charge,0.0,114.75,-0.0,BE,2026-03-20
VWAP,16:00-16:15,charge,0.0,110.02,-0.0,BE,2026-03-20
VWAP,16:45-17:00,discharge,0.25,156.82,39.205,BE,2026-03-20
VWAP,17:30-17:45,discharge,0.25,168.62,42.155,BE,2026-03-20
VWAP,17:45-18:00,discharge,0.25,188.28,47.07,BE,2026-03-20
VWAP,18:00-18:15,discharge,0.19868329805051374,158.33,31.45752658033784,BE,2026-03-20
VWAP,18:15-18:30,discharge,0.0,177.35,0.0,BE,2026-03-20
VWAP,18:30-18:45,discharge,0.0,167.97,0.0,BE,2026-03-20
VWAP,18:45-19:00,discharge,0.0,174.34,0.0,BE,2026-03-20
VWAP,19:00-19:15,discharge,0.0,190.66,0.0,BE,2026-03-20
VWAP,19:15-19:30,discharge,0.0,188.3,0.0,BE,2026-03-20
VWAP,19:30-19:45,discharge,0.0,172.94,0.0,BE,2026-03-20
VWAP,19:45-20:00,discharge,0.0,171.47,0.0,BE,2026-03-20
VWAP,20:00-20:15,discharge,0.0,173.77,0.0,BE,2026-03-20
VWAP,20:15-20:30,discharge,0.0,158.99,0.0,BE,2026-03-20
VWAP,20:30-20:45,discharge,0.0,158.76,0.0,BE,2026-03-20
VWAP,20:45-21:00,discharge,0.0,153.27,0.0,BE,2026-03-20
VWAP,21:00-21:15,discharge,0.0,161.23,0.0,BE,2026-03-20
VWAP,21:15-21:30,discharge,0.0,158.5,0.0,BE,2026-03-20
VWAP,21:30-21:45,discharge,0.0,152.46,0.0,BE,2026-03-20
VWAP,22:00-22:15,discharge,0.0,156.15,0.0,BE,2026-03-20
VWAP,23:00-23:15,discharge,0.0,153.37,0.0,BE,2026-03-20
DA,00:00-00:15,discharge,0.0,35.01,0.0,FR,2026-03-01
DA,00:15-00:30,discharge,0.0,35.01,0.0,FR,2026-03-01
DA,00:30-00:45,discharge,0.0,35.0,0.0,FR,2026-03-01
DA,00:45-01:00,discharge,0.0,24.84,0.0,FR,2026-03-01
DA,01:00-01:15,discharge,0.0,27.25,0.0,FR,2026-03-01
DA,01:15-01:30,discharge,0.0,27.25,0.0,FR,2026-03-01
DA,01:30-01:45,discharge,0.0,40.29,0.0,FR,2026-03-01
DA,01:45-02:00,discharge,0.0,35.0,0.0,FR,2026-03-01
DA,02:00-02:15,discharge,0.0,27.25,0.0,FR,2026-03-01
DA,06:45-07:00,discharge,0.0,24.84,0.0,FR,2026-03-01
DA,07:15-07:30,discharge,0.0,24.5,0.0,FR,2026-03-01
DA,09:15-09:30,charge,0.23717082451262844,0.91,-0.2275,FR,2026-03-01
DA,09:30-09:45,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
DA,09:45-10:00,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
DA,10:00-10:15,charge,0.23717082451262844,0.87,-0.2175,FR,2026-03-01
DA,10:15-10:30,charge,0.05131670194948623,0.0,-0.0,FR,2026-03-01
DA,10:30-10:45,charge,0.0,-0.06,0.0,FR,2026-03-01
DA,10:45-11:00,charge,0.0,-0.81,0.0,FR,2026-03-01
DA,11:00-11:15,charge,0.0,0.01,-0.0,FR,2026-03-01
DA,11:15-11:30,charge,0.0,0.0,-0.0,FR,2026-03-01
DA,11:30-11:45,charge,0.0,-0.01,0.0,FR,2026-03-01
DA,11:45-12:00,charge,0.0,-0.1,0.0,FR,2026-03-01
DA,12:00-12:15,charge,0.0,-0.1,0.0,FR,2026-03-01
DA,12:15-12:30,charge,0.0,-0.11,0.0,FR,2026-03-01
DA,12:30-12:45,charge,0.0,-0.25,0.0,FR,2026-03-01
DA,12:45-13:00,charge,0.0,-1.0,0.0,FR,2026-03-01
DA,13:00-13:15,charge,0.0,-1.01,0.0,FR,2026-03-01
DA,13:15-13:30,charge,0.0,-1.03,0.0,FR,2026-03-01
DA,13:30-13:45,charge,0.0,-1.0,0.0,FR,2026-03-01
DA,13:45-14:00,charge,0.0,-0.11,0.0,FR,2026-03-01
DA,14:00-14:15,charge,0.0,-1.0,0.0,FR,2026-03-01
DA,14:15-14:30,charge,0.0,-0.06,0.0,FR,2026-03-01
DA,14:30-14:45,charge,0.0,0.0,-0.0,FR,2026-03-01
DA,14:45-15:00,charge,0.0,1.03,-0.0,FR,2026-03-01
DA,15:00-15:15,charge,0.0,-0.06,0.0,FR,2026-03-01
DA,15:15-15:30,charge,0.0,-0.02,0.0,FR,2026-03-01
DA,15:30-15:45,charge,0.0,-0.01,0.0,FR,2026-03-01
DA,15:45-16:00,charge,0.0,0.09,-0.0,FR,2026-03-01
DA,16:00-16:15,charge,0.0,-0.01,0.0,FR,2026-03-01
DA,16:30-16:45,charge,0.0,1.3,-0.0,FR,2026-03-01
DA,17:15-17:30,discharge,0.25,37.79,9.4475,FR,2026-03-01
DA,18:30-18:45,discharge,0.25,32.9,8.225,FR,2026-03-01
DA,18:45-19:00,discharge,0.25,62.28,15.57,FR,2026-03-01
DA,19:00-19:15,discharge,0.19868329805051374,55.68,11.062686035452606,FR,2026-03-01
DA,19:15-19:30,discharge,0.0,59.78,0.0,FR,2026-03-01
DA,19:30-19:45,discharge,0.0,53.8,0.0,FR,2026-03-01
DA,19:45-20:00,discharge,0.0,35.98,0.0,FR,2026-03-01
DA,20:00-20:15,discharge,0.0,35.02,0.0,FR,2026-03-01
DA,20:15-20:30,discharge,0.0,35.02,0.0,FR,2026-03-01
DA,20:30-20:45,discharge,0.0,35.01,0.0,FR,2026-03-01
DA,20:45-21:00,discharge,0.0,35.0,0.0,FR,2026-03-01
DA,21:00-21:15,discharge,0.0,35.0,0.0,FR,2026-03-01
DA,21:15-21:30,discharge,0.0,29.14,0.0,FR,2026-03-01
DA,21:30-21:45,discharge,0.0,27.25,0.0,FR,2026-03-01
DA,22:00-22:15,discharge,0.0,30.8,0.0,FR,2026-03-01
DA,22:30-22:45,discharge,0.0,27.25,0.0,FR,2026-03-01
DA,22:45-23:00,discharge,0.0,24.84,0.0,FR,2026-03-01
DA,23:00-23:15,discharge,0.0,24.84,0.0,FR,2026-03-01
IDA1,00:00-00:15,discharge,0.0,42.51,0.0,FR,2026-03-01
IDA1,00:15-00:30,discharge,0.0,38.51,0.0,FR,2026-03-01
IDA1,01:30-01:45,discharge,0.0,56.55,0.0,FR,2026-03-01
IDA1,01:45-02:00,discharge,0.0,36.0,0.0,FR,2026-03-01
IDA1,02:00-02:15,discharge,0.0,32.0,0.0,FR,2026-03-01
IDA1,02:15-02:30,discharge,0.0,23.42,0.0,FR,2026-03-01
IDA1,06:00-06:15,discharge,0.0,23.4,0.0,FR,2026-03-01
IDA1,06:30-06:45,discharge,0.0,23.79,0.0,FR,2026-03-01
IDA1,06:45-07:00,discharge,0.0,24.84,0.0,FR,2026-03-01
IDA1,07:00-07:15,discharge,0.0,23.4,0.0,FR,2026-03-01
IDA1,07:15-07:30,discharge,0.0,24.5,0.0,FR,2026-03-01
IDA1,07:30-07:45,discharge,0.0,24.0,0.0,FR,2026-03-01
IDA1,07:45-08:00,discharge,0.0,23.5,0.0,FR,2026-03-01
IDA1,09:15-09:30,charge,0.23717082451262844,0.91,-0.2275,FR,2026-03-01
IDA1,09:30-09:45,charge,0.23717082451262844,0.91,-0.2275,FR,2026-03-01
IDA1,09:45-10:00,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA1,10:00-10:15,charge,0.23717082451262844,0.59,-0.1475,FR,2026-03-01
IDA1,10:15-10:30,charge,0.05131670194948623,-0.02,0.0010818510677891963,FR,2026-03-01
IDA1,10:30-10:45,charge,0.0,-0.71,0.0,FR,2026-03-01
IDA1,10:45-11:00,charge,0.0,-2.0,0.0,FR,2026-03-01
IDA1,11:15-11:30,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA1,11:30-11:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA1,11:45-12:00,charge,0.0,-2.0,0.0,FR,2026-03-01
IDA1,12:00-12:15,charge,0.0,-1.0,0.0,FR,2026-03-01
IDA1,12:15-12:30,charge,0.0,-1.0,0.0,FR,2026-03-01
IDA1,12:30-12:45,charge,0.0,-1.5,0.0,FR,2026-03-01
IDA1,12:45-13:00,charge,0.0,-2.0,0.0,FR,2026-03-01
IDA1,13:00-13:15,charge,0.0,-2.0,0.0,FR,2026-03-01
IDA1,13:15-13:30,charge,0.0,-2.0,0.0,FR,2026-03-01
IDA1,13:30-13:45,charge,0.0,-1.5,0.0,FR,2026-03-01
IDA1,13:45-14:00,charge,0.0,-1.11,0.0,FR,2026-03-01
IDA1,14:00-14:15,charge,0.0,1.92,-0.0,FR,2026-03-01
IDA1,14:15-14:30,charge,0.0,-1.0,0.0,FR,2026-03-01
IDA1,14:30-14:45,charge,0.0,0.32,-0.0,FR,2026-03-01
IDA1,15:00-15:15,charge,0.0,-2.7,0.0,FR,2026-03-01
IDA1,15:15-15:30,charge,0.0,-2.3,0.0,FR,2026-03-01
IDA1,15:30-15:45,charge,0.0,-2.0,0.0,FR,2026-03-01
IDA1,15:45-16:00,charge,0.0,-1.0,0.0,FR,2026-03-01
IDA1,16:00-16:15,charge,0.0,-1.0,0.0,FR,2026-03-01
IDA1,16:15-16:30,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA1,16:30-16:45,charge,0.0,2.31,-0.0,FR,2026-03-01
IDA1,17:00-17:15,charge,0.0,2.37,-0.0,FR,2026-03-01
IDA1,17:15-17:30,discharge,0.25,33.99,8.4975,FR,2026-03-01
IDA1,17:30-17:45,discharge,0.25,26.92,6.73,FR,2026-03-01
IDA1,17:45-18:00,discharge,0.25,27.67,6.9175,FR,2026-03-01
IDA1,18:30-18:45,discharge,0.19868329805051374,38.0,7.549965325919522,FR,2026-03-01
IDA1,18:45-19:00,discharge,0.0,61.28,0.0,FR,2026-03-01
IDA1,19:00-19:15,discharge,0.0,64.99,0.0,FR,2026-03-01
IDA1,19:15-19:30,discharge,0.0,62.81,0.0,FR,2026-03-01
IDA1,19:30-19:45,discharge,0.0,54.79,0.0,FR,2026-03-01
IDA1,19:45-20:00,discharge,0.0,46.27,0.0,FR,2026-03-01
IDA1,20:00-20:15,discharge,0.0,46.95,0.0,FR,2026-03-01
IDA1,20:15-20:30,discharge,0.0,35.22,0.0,FR,2026-03-01
IDA1,20:30-20:45,discharge,0.0,28.52,0.0,FR,2026-03-01
IDA1,21:00-21:15,discharge,0.0,28.99,0.0,FR,2026-03-01
IDA1,21:15-21:30,discharge,0.0,25.0,0.0,FR,2026-03-01
IDA1,22:00-22:15,discharge,0.0,25.85,0.0,FR,2026-03-01
IDA1,23:00-23:15,discharge,0.0,26.54,0.0,FR,2026-03-01
IDA2,00:00-00:15,discharge,0.0,42.89,0.0,FR,2026-03-01
IDA2,00:15-00:30,discharge,0.0,30.01,0.0,FR,2026-03-01
IDA2,00:30-00:45,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,00:45-01:00,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,01:00-01:15,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,01:15-01:30,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,01:30-01:45,discharge,0.25,28.67,7.1675,FR,2026-03-01
IDA2,02:00-02:15,discharge,0.25,22.25,5.5625,FR,2026-03-01
IDA2,03:00-03:15,discharge,0.25,23.0,5.75,FR,2026-03-01
IDA2,03:30-03:45,discharge,0.1499999999999999,23.0,3.449999999999998,FR,2026-03-01
IDA2,03:45-04:00,discharge,0.0,23.0,0.0,FR,2026-03-01
IDA2,04:00-04:15,discharge,0.0,23.3,0.0,FR,2026-03-01
IDA2,04:15-04:30,discharge,0.0,23.0,0.0,FR,2026-03-01
IDA2,06:15-06:30,discharge,0.0,23.3,0.0,FR,2026-03-01
IDA2,06:30-06:45,discharge,0.0,28.08,0.0,FR,2026-03-01
IDA2,06:45-07:00,discharge,0.0,24.84,0.0,FR,2026-03-01
IDA2,07:00-07:15,discharge,0.0,23.61,0.0,FR,2026-03-01
IDA2,10:15-10:30,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,10:30-10:45,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,10:45-11:00,charge,0.23717082451262844,-0.42,0.105,FR,2026-03-01
IDA2,11:15-11:30,charge,0.23717082451262844,-0.5,0.125,FR,2026-03-01
IDA2,11:30-11:45,charge,0.05131670194948623,-0.5,0.027046276694729907,FR,2026-03-01
IDA2,11:45-12:00,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,12:15-12:30,charge,0.0,-0.3,0.0,FR,2026-03-01
IDA2,12:30-12:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,12:45-13:00,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,13:00-13:15,charge,0.0,-0.85,0.0,FR,2026-03-01
IDA2,13:15-13:30,charge,0.0,-0.99,0.0,FR,2026-03-01
IDA2,13:30-13:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,13:45-14:00,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,14:00-14:15,charge,0.0,-2.1,0.0,FR,2026-03-01
IDA2,14:15-14:30,charge,0.0,-2.1,0.0,FR,2026-03-01
IDA2,14:30-14:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,14:45-15:00,charge,0.0,-2.1,0.0,FR,2026-03-01
IDA2,15:00-15:15,charge,0.0,-2.96,0.0,FR,2026-03-01
IDA2,15:15-15:30,charge,0.0,-2.25,0.0,FR,2026-03-01
IDA2,15:30-15:45,charge,0.0,-2.11,0.0,FR,2026-03-01
IDA2,15:45-16:00,charge,0.0,-2.01,0.0,FR,2026-03-01
IDA2,16:00-16:15,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,16:15-16:30,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,16:30-16:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,17:00-17:15,charge,0.0,0.0,-0.0,FR,2026-03-01
IDA2,17:15-17:30,discharge,0.25,27.5,6.875,FR,2026-03-01
IDA2,18:15-18:30,discharge,0.25,27.0,6.75,FR,2026-03-01
IDA2,18:30-18:45,discharge,0.25,35.6,8.9,FR,2026-03-01
IDA2,18:45-19:00,discharge,0.19868329805051374,52.93,10.516306965813692,FR,2026-03-01
IDA2,19:00-19:15,discharge,0.0,47.87,0.0,FR,2026-03-01
IDA2,19:15-19:30,discharge,0.0,47.91,0.0,FR,2026-03-01
IDA2,19:30-19:45,discharge,0.0,43.71,0.0,FR,2026-03-01
IDA2,19:45-20:00,discharge,0.0,40.03,0.0,FR,2026-03-01
IDA2,20:00-20:15,discharge,0.0,34.18,0.0,FR,2026-03-01
IDA2,20:15-20:30,discharge,0.0,30.02,0.0,FR,2026-03-01
IDA2,20:30-20:45,discharge,0.0,25.02,0.0,FR,2026-03-01
IDA2,21:00-21:15,discharge,0.0,35.15,0.0,FR,2026-03-01
IDA2,21:15-21:30,discharge,0.0,28.14,0.0,FR,2026-03-01
IDA2,21:30-21:45,discharge,0.0,27.25,0.0,FR,2026-03-01
IDA2,22:00-22:15,discharge,0.0,23.85,0.0,FR,2026-03-01
IDA2,23:00-23:15,discharge,0.0,22.7,0.0,FR,2026-03-01
IDA3,12:15-12:30,charge,0.23717082451262844,-0.81,0.2025,FR,2026-03-01
IDA3,12:30-12:45,charge,0.23717082451262844,-0.81,0.2025,FR,2026-03-01
IDA3,12:45-13:00,charge,0.23717082451262844,-0.81,0.2025,FR,2026-03-01
IDA3,13:00-13:15,charge,0.23717082451262844,-0.81,0.2025,FR,2026-03-01
IDA3,13:15-13:30,charge,0.05131670194948623,-0.81,0.04381496824546245,FR,2026-03-01
IDA3,13:30-13:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,13:45-14:00,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,14:00-14:15,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,14:15-14:30,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,14:30-14:45,charge,0.0,-0.8,0.0,FR,2026-03-01
IDA3,14:45-15:00,charge,0.0,-0.75,0.0,FR,2026-03-01
IDA3,15:00-15:15,charge,0.0,-2.01,0.0,FR,2026-03-01
IDA3,15:15-15:30,charge,0.0,-2.1,0.0,FR,2026-03-01
IDA3,15:30-15:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,15:45-16:00,charge,0.0,-2.01,0.0,FR,2026-03-01
IDA3,17:45-18:00,discharge,0.25,54.51,13.6275,FR,2026-03-01
IDA3,18:30-18:45,discharge,0.25,34.04,8.51,FR,2026-03-01
IDA3,18:45-19:00,discharge,0.25,43.57,10.8925,FR,2026-03-01
IDA3,19:00-19:15,discharge,0.19868329805051374,61.81,12.280614652502255,FR,2026-03-01
IDA3,19:15-19:30,discharge,0.0,57.1,0.0,FR,2026-03-01
IDA3,19:30-19:45,discharge,0.0,47.76,0.0,FR,2026-03-01
IDA3,19:45-20:00,discharge,0.0,39.46,0.0,FR,2026-03-01
IDA3,20:00-20:15,discharge,0.0,35.46,0.0,FR,2026-03-01
IDA3,20:15-20:30,discharge,0.0,35.02,0.0,FR,2026-03-01
IDA3,20:30-20:45,discharge,0.0,34.55,0.0,FR,2026-03-01
IDA3,21:00-21:15,discharge,0.0,35.46,0.0,FR,2026-03-01
IDA3,21:15-21:30,discharge,0.0,41.42,0.0,FR,2026-03-01
IDA3,22:30-22:45,discharge,0.0,40.83,0.0,FR,2026-03-01
IDA3,22:45-23:00,discharge,0.0,36.29,0.0,FR,2026-03-01
IDA3,23:00-23:15,discharge,0.0,38.82,0.0,FR,2026-03-01
VWAP,00:00-00:15,discharge,0.0,24.83,0.0,FR,2026-03-01
VWAP,00:45-01:00,charge,0.23717082451262844,-4.8,1.2,FR,2026-03-01
VWAP,01:00-01:15,charge,0.23717082451262844,-0.17,0.0425,FR,2026-03-01
VWAP,01:15-01:30,charge,0.23717082451262844,-2.97,0.7425,FR,2026-03-01
VWAP,01:30-01:45,discharge,0.25,27.66,6.915,FR,2026-03-01
VWAP,02:00-02:15,discharge,0.25,26.09,6.5225,FR,2026-03-01
VWAP,06:00-06:15,discharge,0.17499999999999988,22.71,3.9742499999999974,FR,2026-03-01
VWAP,06:30-06:45,discharge,0.0,22.23,0.0,FR,2026-03-01
VWAP,08:00-08:15,discharge,0.0,23.06,0.0,FR,2026-03-01
VWAP,09:00-09:15,discharge,0.0,36.81,0.0,FR,2026-03-01
VWAP,09:45-10:00,charge,0.23717082451262844,-0.59,0.1475,FR,2026-03-01
VWAP,10:15-10:30,charge,0.23717082451262844,-1.09,0.2725,FR,2026-03-01
VWAP,10:30-10:45,charge,0.23717082451262844,-1.14,0.285,FR,2026-03-01
VWAP,10:45-11:00,charge,0.23717082451262844,-2.21,0.5525,FR,2026-03-01
VWAP,11:15-11:30,charge,0.05131670194948623,-0.76,0.04111034057598946,FR,2026-03-01
VWAP,11:30-11:45,charge,0.0,-1.54,0.0,FR,2026-03-01
VWAP,11:45-12:00,charge,0.0,-2.3,0.0,FR,2026-03-01
VWAP,12:00-12:15,charge,0.0,-2.37,0.0,FR,2026-03-01
VWAP,12:15-12:30,charge,0.0,-3.67,0.0,FR,2026-03-01
VWAP,12:30-12:45,charge,0.0,-3.33,0.0,FR,2026-03-01
VWAP,12:45-13:00,charge,0.0,-4.27,0.0,FR,2026-03-01
VWAP,13:00-13:15,charge,0.0,-5.32,0.0,FR,2026-03-01
VWAP,13:15-13:30,charge,0.0,-4.83,0.0,FR,2026-03-01
VWAP,13:30-13:45,charge,0.0,-4.87,0.0,FR,2026-03-01
VWAP,13:45-14:00,charge,0.0,-3.21,0.0,FR,2026-03-01
VWAP,14:00-14:15,charge,0.0,-2.02,0.0,FR,2026-03-01
VWAP,14:15-14:30,charge,0.0,-2.01,0.0,FR,2026-03-01
VWAP,14:45-15:00,charge,0.0,0.73,-0.0,FR,2026-03-01
VWAP,15:00-15:15,charge,0.0,-4.39,0.0,FR,2026-03-01
VWAP,15:15-15:30,charge,0.0,-4.52,0.0,FR,2026-03-01
VWAP,15:30-15:45,charge,0.0,-5.6,0.0,FR,2026-03-01
VWAP,15:45-16:00,charge,0.0,-5.48,0.0,FR,2026-03-01
VWAP,16:00-16:15,charge,0.0,-1.14,0.0,FR,2026-03-01
VWAP,16:15-16:30,charge,0.0,-1.04,0.0,FR,2026-03-01
VWAP,16:30-16:45,charge,0.0,-0.52,0.0,FR,2026-03-01
VWAP,16:45-17:00,charge,0.0,-0.35,0.0,FR,2026-03-01
VWAP,17:00-17:15,discharge,0.25,32.31,8.0775,FR,2026-03-01
VWAP,17:15-17:30,discharge,0.25,75.9,18.975,FR,2026-03-01
VWAP,17:30-17:45,discharge,0.25,22.91,5.7275,FR,2026-03-01
VWAP,17:45-18:00,discharge,0.19868329805051374,41.49,8.243370036115815,FR,2026-03-01
VWAP,18:30-18:45,discharge,0.0,28.8,0.0,FR,2026-03-01
VWAP,18:45-19:00,discharge,0.0,39.37,0.0,FR,2026-03-01
VWAP,19:00-19:15,discharge,0.0,35.52,0.0,FR,2026-03-01
VWAP,19:15-19:30,discharge,0.0,45.19,0.0,FR,2026-03-01
VWAP,19:30-19:45,discharge,0.0,42.46,0.0,FR,2026-03-01
VWAP,20:00-20:15,discharge,0.0,35.73,0.0,FR,2026-03-01
VWAP,20:15-20:30,discharge,0.0,34.0,0.0,FR,2026-03-01
VWAP,20:30-20:45,discharge,0.0,31.08,0.0,FR,2026-03-01
VWAP,21:00-21:15,discharge,0.0,41.29,0.0,FR,2026-03-01
VWAP,21:15-21:30,discharge,0.0,36.43,0.0,FR,2026-03-01
VWAP,21:30-21:45,discharge,0.0,31.73,0.0,FR,2026-03-01
VWAP,21:45-22:00,discharge,0.0,25.27,0.0,FR,2026-03-01
VWAP,22:00-22:15,discharge,0.0,33.61,0.0,FR,2026-03-01
VWAP,22:30-22:45,discharge,0.0,53.83,0.0,FR,2026-03-01
VWAP,22:45-23:00,discharge,0.0,43.94,0.0,FR,2026-03-01
VWAP,23:00-23:15,discharge,0.0,44.84,0.0,FR,2026-03-01
VWAP,23:15-23:30,discharge,0.0,40.56,0.0,FR,2026-03-01
VWAP,23:30-23:45,discharge,0.0,43.15,0.0,FR,2026-03-01
DA,00:45-01:00,charge,0.23717082451262844,6.5,-1.625,FR,2026-03-02
DA,01:15-01:30,charge,0.23717082451262844,7.01,-1.7525,FR,2026-03-02
DA,01:45-02:00,charge,0.23717082451262844,6.0,-1.5,FR,2026-03-02
DA,02:30-02:45,charge,0.23717082451262844,7.03,-1.7575,FR,2026-03-02
DA,02:45-03:00,charge,0.05131670194948623,5.0,-0.2704627669472991,FR,2026-03-02
DA,03:30-03:45,charge,0.0,6.64,-0.0,FR,2026-03-02
DA,03:45-04:00,charge,0.0,4.5,-0.0,FR,2026-03-02
DA,04:15-04:30,charge,0.0,5.11,-0.0,FR,2026-03-02
DA,04:45-05:00,charge,0.0,4.26,-0.0,FR,2026-03-02
DA,05:00-05:15,charge,0.0,6.49,-0.0,FR,2026-03-02
DA,05:15-05:30,charge,0.0,6.0,-0.0,FR,2026-03-02
DA,07:30-07:45,discharge,0.25,35.25,8.8125,FR,2026-03-02
DA,07:45-08:00,discharge,0.25,50.49,12.6225,FR,2026-03-02
DA,08:00-08:15,discharge,0.25,76.36,19.09,FR,2026-03-02
